Recency,Frequency,Monetary,Cluster,DBSCAN_Cluster,PC1,PC2
362,1,135.39999999999998,0,0,-2.171928799114335,0.44936142040935734
19,1,118.98,0,0,-1.125460794949354,-1.4349251579753013
68,2,567.1800000000001,0,0,-0.49426216375911486,0.07160204530473023
15,6,306.71999999999997,1,0,0.5399465112635784,-0.754145916663785
24,3,1348.88,1,0,0.5641685151685345,-0.14678714819158342
17,11,4095.9,1,0,2.210162331513959,0.4695482761212019
28,3,1692.27,1,0,0.6149377692831622,0.029847020949961688
2,20,8134.9400000000005,1,0,3.726284834390337,-0.2023820070619849
55,2,304.24,0,0,-0.7091300176199188,-0.2870297940108983
34,4,1592.1200000000001,1,0,0.7161081348451324,0.2122123749718289
3,12,3109.99,1,0,2.726614325694176,-0.5535841011667368
366,1,129.75,0,0,-2.196174101885415,0.44090119980468273
43,1,183.7,0,0,-1.2220955135592102,-0.7779731542261238
73,6,1770.34,1,0,0.7848406980526004,0.8541791897241742
5,5,1028.0,1,0,1.3475144447518437,-0.9952443444666819
4,28,66653.56,1,0,4.820474732484494,1.0109220942236068
61,2,324.24,0,0,-0.7179185120536132,-0.1993918582577992
47,7,2959.88,1,0,1.314618768286938,0.8179595406644503
1,4,1260.86,1,0,1.6989339216195902,-1.6871382536219013
76,2,422.59999999999997,0,0,-0.6754020737546858,0.03419602227533616
72,2,225.57999999999998,0,0,-0.9516991328894426,-0.22750145622979936
256,2,1276.0,0,0,-0.6125922430508266,1.20015223899859
69,2,477.86,0,0,-0.5808534536057745,0.01843372403538223
135,4,657.9000000000001,0,0,-0.22100180574384976,0.7511099702052638
241,1,112.75,0,0,-2.103143223248752,0.12618715526237645
227,2,1998.0,0,0,-0.3543704680728115,1.2874629464213334
9,13,5076.55,1,0,2.6759335572794902,0.2340525077060873
9,13,5398.3,1,0,2.705065889963837,0.25642938525006465
1,20,14034.99,1,0,4.139744587956689,-0.26080809874308397
37,3,531.35,0,0,-0.036965429674879376,-0.22023274713242286
46,1,656.63,0,0,-0.6451566408311955,-0.2736535011079005
85,5,3029.87,1,0,0.8426235634615465,1.0861017966623474
19,10,2467.99,1,0,1.851059091710847,0.31861565452758195
3,5,1651.03,1,0,1.7268747876534725,-1.0798625830326172
9,11,3611.31,1,0,2.3750074761835887,0.05108203517219598
19,15,6910.78,1,0,2.6782088486539313,0.8368617800413696
219,3,1129.06,0,0,-0.35086106509842635,1.1671305360751332
78,1,301.71999999999997,0,0,-1.2113943874009867,-0.22701257931314564
267,2,901.2,0,0,-0.7933392348221475,1.1001846011669878
24,6,3843.08,1,0,1.5667556005690029,0.44842352272585767
369,1,606.0500000000001,0,0,-1.4713015715047875,1.0052337976214638
15,7,1770.22,1,0,1.4906568327228635,-0.06562492432296865
26,1,152.95,0,0,-1.1218918356801775,-1.1538809296100918
262,1,292.47,0,0,-1.6855401521704219,0.5241237292173007
17,13,4730.81,1,0,2.417962268493594,0.5809874934819647
91,2,576.4,0,0,-0.5965236601300138,0.2598366314919183
302,7,758.27,0,0,-0.03449557931471122,1.4903666370100213
26,5,1358.74,1,0,0.905109905122766,0.05975023972078094
364,1,256.32,0,0,-1.8730675525019056,0.6840155166679458
46,4,1048.28,1,0,0.40549261162368233,0.24700825740421012
38,21,7205.33,1,0,2.731043453370816,1.3972368246074491
52,3,743.11,0,0,-0.005269495950760888,0.11264891381763119
32,1,603.75,0,0,-0.5498140384942505,-0.5283688828435168
52,3,646.76,0,0,-0.07101999106304487,0.06214520738515564
79,5,2247.41,1,0,0.7286545407106524,0.9314941116404288
53,1,417.59999999999997,0,0,-0.912380589154823,-0.35016088611892954
298,1,3.75,0,-1,-3.6897889678914777,-0.8963930021789359
177,1,323.0,0,0,-1.4894931346728197,0.3126984769254401
47,1,464.9,0,0,-0.8166268824045028,-0.38583781205836454
29,7,2213.13,1,0,1.356356821817531,0.4141597786195637
11,7,1291.91,1,0,1.4512994028102366,-0.3626386256497681
87,17,7180.7,1,0,2.2369805304577124,1.835110684713438
5,18,6680.11,1,0,3.277530350736368,0.12699411864187526
38,2,836.06,0,0,-0.09260004811467767,-0.14897313529505704
18,5,1515.9,1,0,1.0912040900764046,-0.12317854714978975
45,5,623.93,1,0,0.332966773090697,0.11437840071053204
31,1,1764.72,0,0,-0.03000227624854003,-0.15763171741266166
373,1,207.5,0,0,-1.9821259422056952,0.6228353956516123
58,1,223.92000000000002,0,0,-1.2407395053489414,-0.5202568692747551
372,1,2002.4,0,0,-0.9082494359783135,1.4452093340078718
114,3,1475.43,0,0,0.02370775679553462,0.8532715374939759
215,1,239.4,0,0,-1.7049144430591097,0.3266689298909104
319,1,106.83000000000001,0,0,-2.2352093351482747,0.28383255675374625
65,1,369.34000000000003,0,0,-1.0471177508301712,-0.26756148394083673
8,3,789.79,1,0,0.7008880034312361,-0.9892026145258619
97,1,316.62,0,0,-1.2709405058268253,-0.07288787855390672
20,3,1207.24,1,0,0.5782105693796424,-0.2976884085367477
199,1,611.85,0,0,-1.231793118138211,0.6187087783337422
4,13,2790.9500000000003,1,0,2.6571273684651477,-0.4231848023337513
294,1,34.0,0,0,-2.7376590209692386,-0.17754090317416327
273,2,1145.6,0,0,-0.6881324848326413,1.2015277454450735
31,11,5575.56,1,0,2.1365762176345484,0.9465915609788047
48,3,478.09000000000003,0,0,-0.1840643788344432,-0.0974563599677489
260,1,361.54,0,0,-1.5824068913064637,0.5962625007900162
58,5,757.1,1,0,0.32948429290595355,0.3425179441323898
33,5,2242.61,1,0,1.0545039566161991,0.38827830519609563
57,1,171.59,0,0,-1.3597781593710352,-0.6275443920160413
68,4,661.52,0,0,0.04080020387757318,0.32294926233021753
10,11,1691.51,1,0,1.9791253372955424,-0.16461338477958629
60,1,371.54,0,0,-1.01421523118291,-0.3153463598014958
80,2,222.62,0,0,-0.997658094297014,-0.16636789508478783
74,2,245.94,0,0,-0.9212242220170329,-0.17902821079145034
2,22,10611.720000000001,1,0,3.934614172355423,-0.07079184203784421
100,2,422.24,0,0,-0.7794470345668387,0.2058827447152081
372,1,311.25,0,0,-1.7896083033622978,0.7682275192853258
10,13,2267.9500000000003,1,0,2.257587412270334,0.0011022280228241313
20,1,107.6,0,0,-1.1913498745690254,-1.4402896115633457
123,2,594.39,0,0,-0.695999635991614,0.46023634241644895
8,1,80.8,0,0,-1.0020567022712332,-2.0806355079842462
4,6,1545.6200000000001,1,0,1.749856861693862,-0.9034512537738447
29,7,1705.78,1,0,1.2329573656522723,0.3193752466178719
282,2,110.38000000000001,0,0,-1.806023349997268,0.37283392650135777
57,1,243.84,0,0,-1.1939725528838687,-0.5001872115022482
1,10,1196.5,1,0,2.387555786273977,-1.4046041139109917
365,1,414.88,0,0,-1.6464818399902352,0.860595809846791
89,1,305.62,0,0,-1.2551227188242589,-0.1397093978407941
11,1,1162.65,0,0,0.14695113071445515,-0.9312866553589437
163,4,1594.23,0,0,0.12673278110051694,1.191820049025134
65,1,332.3,0,0,-1.0970835605917775,-0.30594079323047335
23,3,536.99,0,0,0.14357203528932042,-0.5077085051007909
174,2,460.59,0,0,-0.9482909990906547,0.5859256330830602
103,4,762.16,0,0,-0.048873976880598115,0.6345479307733178
143,3,1121.59,0,0,-0.19210956995742134,0.8960439939833275
99,2,288.42,0,0,-0.9558538143784352,0.06115521349546644
23,5,914.69,1,0,0.7626354773070368,-0.15891243790818385
192,1,309.54,0,0,-1.5405181078900734,0.348534619613987
5,2,547.07,1,0,0.4216232099801238,-1.4898135898079756
361,1,479.35,0,0,-1.57394954919196,0.9061178970448315
8,10,1652.18,1,0,1.9658996335829215,-0.333672456685892
14,21,6416.7,1,0,3.0410922837898613,0.7492925450568877
103,4,417.06,0,0,-0.3342410599729334,0.41535421420319596
3,9,1604.75,1,0,2.175628338319299,-0.8948101543184088
11,11,3349.57,1,0,2.2696964581918664,0.1392678671641796
96,1,497.61,0,0,-1.0531933091214187,0.0848548354152832
227,1,358.38,0,0,-1.534921385343256,0.5073819350279373
16,2,460.64,0,0,-0.05758355272403378,-0.892102487324981
39,2,775.1800000000001,0,0,-0.1380755030712704,-0.16042480861015138
51,1,341.7,0,0,-0.9928236010632612,-0.44694868589012393
93,2,128.5,0,0,-1.3135325044414203,-0.27096221076617333
157,1,197.22,0,0,-1.6769472751040027,0.058182990712974024
39,1,325.91,0,0,-0.9149671427759422,-0.6304505174828181
184,3,199.15,0,0,-1.1054154087694272,0.4268646880387432
1,4,1106.53,1,0,1.6370781894159256,-1.7346503481703128
228,1,413.46,0,0,-1.4689803975330338,0.562090404840056
128,2,180.85,0,0,-1.273465179899782,0.053337499880361246
40,2,251.87,0,0,-0.679277724950967,-0.5532296515784823
31,11,3170.98,1,0,1.8690500172962368,0.7411016302671268
197,2,588.85,0,0,-0.8792017380591851,0.7535044022657644
9,34,16594.35,1,0,4.066588686308102,1.0158766642575134
37,6,1869.82,1,0,1.0653424235444975,0.4515745847614358
101,3,1264.19,0,0,-0.003679872732249861,0.7209901653106486
43,16,10196.57,1,0,2.6162862133101714,1.501530471685939
50,1,214.32,0,0,-1.2057603080220936,-0.6285152217157168
43,1,193.44,0,0,-1.1977283061561197,-0.7592564238476933
53,1,281.42,0,0,-1.098970514823505,-0.4934827396370786
187,1,124.57,0,0,-1.9598151784227944,0.0021263805849175994
334,1,332.41,0,0,-1.717473606752995,0.7239928913530895
4,3,342.45,1,0,0.5299799117877687,-1.6655647519476275
10,2,144.91000000000003,0,0,-0.43742309783586336,-1.5875550655430866
24,2,328.4,0,0,-0.3649393013623102,-0.7705407215593476
15,1,35.400000000000006,0,0,-1.6057724281429067,-2.010790834323374
369,1,375.69000000000005,0,0,-1.6975631950167036,0.8314396597785955
145,2,747.81,0,0,-0.6496804873768426,0.6472745772323172
60,2,173.76,0,0,-1.0062286405926846,-0.4359254031608652
31,2,502.8,0,0,-0.2577675572372308,-0.45929446657219986
141,3,207.73999999999998,0,0,-0.9844408061728149,0.27447513748841634
23,4,817.12,1,0,0.5442372570003134,-0.2696885165393958
22,6,2812.34,1,0,1.4505939023662642,0.2818742168134205
77,3,680.02,0,0,-0.19488883946478822,0.3253449824050372
5,6,7123.62,1,0,2.4044756515872066,-0.23155465487168644
67,5,2095.53,1,0,0.7575741483998032,0.8029951889338319
12,6,846.62,1,0,1.0996987287680564,-0.5167488149032989
84,1,13.3,0,0,-2.6867408994134854,-1.2923576991756185
31,7,1491.43,1,0,1.1446707329653565,0.3114112614606721
67,1,432.0,0,0,-0.9844033159195701,-0.19170557749934988
67,3,705.12,0,0,-0.12531692615671988,0.2515501032089586
187,2,272.48,0,0,-1.223859487366382,0.44070871964666514
38,2,429.84000000000003,0,0,-0.407514711459762,-0.39086268581025374
15,3,450.41,0,0,0.2152616870636374,-0.8286521163659748
35,1,192.32999999999998,0,0,-1.1237870697362125,-0.8885538707499833
195,3,1578.67,0,0,-0.14791922744348668,1.2158912668770672
2,5,742.43,1,0,1.4581624255381447,-1.5530464279457796
1,5,518.19,1,0,1.4428252093863914,-1.940836370663986
367,1,145.93,0,0,-2.1418942126556244,0.4851176136799828
65,1,202.27,0,0,-1.3315572021859192,-0.4860426759767775
299,2,289.78,0,0,-1.3732986508824658,0.7593123790151227
26,3,501.03,0,0,0.06577702488037146,-0.458237299340562
8,6,1271.06,1,0,1.4326572835902278,-0.6020101936496678
17,3,887.11,1,0,0.4911391589058292,-0.5075210366176721
116,1,1706.88,0,0,-0.5410310999069545,0.6520967991046317
29,1,363.2,0,0,-0.7538557054901778,-0.7734817917488218
4,16,3653.75,1,0,2.96049568848789,-0.2508406563753923
5,7,3037.6,1,0,2.121246826157385,-0.4908364178348982
82,4,559.59,0,0,-0.10898073059639554,0.3792145253983605
29,5,928.76,1,0,0.6846252990290786,-0.011900123245855964
72,1,379.14,0,0,-1.073240900696226,-0.1941454417501216
4,8,1508.96,1,0,1.9658870770438976,-0.8160553241056173
29,11,2555.58,1,0,1.7914350911353656,0.6216347328061765
290,1,113.44,0,0,-2.1707106235989273,0.2452783329427927
36,1,183.76,0,0,-1.15575205714134,-0.8876980240394029
9,6,621.6800000000001,1,0,1.0536919316604159,-0.7953914279844819
24,2,562.41,0,0,-0.11044351850406685,-0.5750596033742089
277,1,391.52,0,0,-1.5688383060304327,0.6652013104245442
50,6,1068.82,1,0,0.6879444261782268,0.4345547059029547
156,11,2592.25,1,0,1.1659625791863746,1.6760161386496808
61,1,154.18,0,0,-1.435672564573433,-0.6239933108232203
12,19,7069.08,1,0,3.0554180072536585,0.6573771036340819
21,3,829.89,1,0,0.3829054502435361,-0.4045640294035644
371,1,230.25,0,0,-1.930973982042675,0.6571533869885973
116,3,543.05,0,0,-0.45624757823070755,0.5006016011634539
80,17,2814.7,1,0,1.8246796404698478,1.4415515476537315
4,7,1295.39,1,0,1.7870012358856397,-0.9166507021492947
26,3,378.89,0,0,-0.06640718071378267,-0.5597694977359766
5,21,4554.87,1,0,3.2286472942731965,0.043630805888033024
53,1,150.23000000000002,0,0,-1.3951249796533942,-0.7209623673553691
1,2,563.23,1,0,0.8550693745869508,-2.175679952411954
55,2,931.03,0,0,-0.17984598006019661,0.11951932180431538
26,1,261.9,0,0,-0.8681494526029322,-0.958978506403612
9,4,2711.6800000000003,1,0,1.4470269304374088,-0.38811394441910496
52,3,3049.88,1,0,0.6637623282156979,0.626539901010727
13,9,1904.99,1,0,1.77835068537247,-0.038210261729494197
212,3,816.73,0,0,-0.4918953972697979,1.0288141447075736
22,19,4345.5,1,0,2.6067939180772224,0.8418802558681591
236,1,406.48,0,0,-1.4901508477848129,0.5776727122869332
139,3,435.02,0,0,-0.6297599567887672,0.5337553871183947
4,6,1286.27,1,0,1.6628264586064312,-0.9703003006246941
57,3,1178.56,0,0,0.1787401736225396,0.3375907261500721
135,3,1277.75,0,0,-0.10851900558035389,0.9072448394726569
109,2,167.61,0,0,-1.2484438872851673,-0.07520039056267713
30,1,20.8,0,0,-2.10150534954994,-1.7782191410373025
1,9,2085.08,1,0,2.564493680839576,-1.2389103038814921
185,4,518.67,0,0,-0.4531562388981765,0.8631360816234541
18,1,308.74,0,0,-0.6561738513131601,-1.1220274817158882
239,2,416.64,0,0,-1.1163888885445494,0.749714878626461
87,1,117.35000000000001,0,0,-1.6979166146433113,-0.500664716202565
39,3,507.05,0,0,-0.0787125297203393,-0.20473218529463094
116,1,234.17,0,0,-1.4811390692063982,-0.07001087195166557
187,1,110.55000000000001,0,0,-2.0159506689398454,-0.04099193097569748
227,1,201.19,0,0,-1.8076426117313082,0.2979016454592333
8,7,2154.97,1,0,1.8036505710612478,-0.35877647782973815
189,1,319.02,0,0,-1.5202754568454002,0.3495552120334933
4,2,439.43,1,0,0.38759485940103977,-1.6850275826186565
39,3,650.41,0,0,0.03914328028248269,-0.11420579124117973
38,1,357.21,0,0,-0.8619416128463293,-0.6131995453285376
267,1,251.51999999999998,0,0,-1.7639927528142358,0.4813281800369997
78,1,344.33,0,0,-1.148951800734767,-0.1790497151477928
4,6,1852.0,1,0,1.8355529126711356,-0.8376271380225078
255,2,1028.46,0,0,-0.7132736231758239,1.1192023051640576
61,1,384.06,0,0,-1.004753623416729,-0.29299954928262517
13,7,1905.87,1,0,1.576655668201084,-0.12339896313909784
88,2,4459.52,1,0,0.38554451671422846,0.9834306210739582
17,10,5464.12,1,0,2.2680596614436324,0.5412121741729667
30,2,1873.2,1,0,0.3772859539449571,-0.0009448578260347233
3,7,1616.8,1,0,1.977259365296296,-0.9774440832207558
5,1,126.12,0,0,-0.6381363339018847,-2.177113367375417
7,6,1133.25,1,0,1.4232806494819237,-0.7184389354165417
219,1,179.0,0,0,-1.8491194326708864,0.23291955728070549
11,5,1614.31,1,0,1.2965490444543841,-0.3915993890975147
30,6,1456.96,1,0,1.0248915160711045,0.23169569505816912
288,3,702.0,0,0,-0.6801367923172466,1.1671911688984575
150,4,295.0,0,0,-0.6403934496117859,0.5259947112411179
23,2,484.82,0,0,-0.1651049521497286,-0.6549020708123479
1,11,3989.57,1,0,3.037029094299708,-0.9329285439139702
86,3,1493.73,0,0,0.13613529293847793,0.6808746823554658
46,2,1312.1399999999999,0,0,0.04962760644722345,0.1333045816434717
5,4,781.78,1,0,1.0528614864057477,-1.1645925585236285
51,6,889.9300000000001,1,0,0.5937658535389753,0.38022248696994654
18,1,195.36,0,0,-0.8722861441395156,-1.2880258027127491
30,1,270.9,0,0,-0.9049622359491495,-0.8591407061160631
8,3,583.4300000000001,1,0,0.5575055281181587,-1.0993363318219382
29,3,1838.6100000000001,1,0,0.6412911572611012,0.08152806224180494
3,20,8694.26,1,0,3.647915926727527,0.004204749461936954
41,2,920.1,0,0,-0.07554532920826403,-0.06714896653059513
11,4,1258.08,1,0,1.0134396197677968,-0.5520808830767243
31,1,71.0,0,0,-1.5471330192481478,-1.3229571728831997
45,3,95.85,0,0,-0.9179745490250573,-0.7197702847878226
61,3,357.77,0,0,-0.4110829761922716,-0.05361273253990806
185,2,154.82999999999998,0,0,-1.4864687827475236,0.22907721221571542
79,6,877.5600000000001,1,0,0.422578159345711,0.6482190583336359
111,2,716.0,0,0,-0.5689926830803326,0.4634033551531805
64,1,146.87,0,0,-1.4766021324893428,-0.6116116787975076
12,2,380.35,0,0,-0.04570309464978622,-1.1317523629334165
86,3,1030.14,0,0,-0.03990946850305374,0.5456526899486399
16,3,745.52,1,0,0.43062544521275603,-0.6070083333680275
246,2,433.53000000000003,0,0,-1.1085731293686938,0.7823791048830865
88,1,1267.32,0,0,-0.5776298562148374,0.37031901670898054
30,1,112.4,0,0,-1.319617417402483,-1.177642088030548
138,1,449.73,0,0,-1.2384907629096222,0.27615297063265465
27,3,1071.49,1,0,0.41180592312576153,-0.1587229085490211
3,5,1036.58,1,0,1.5063385146639243,-1.2492590137325823
32,4,1735.18,1,0,0.7793591187881858,0.20623026883675202
25,1,948.48,0,0,-0.24485025501385302,-0.5152138754758594
113,3,339.44,0,0,-0.6686101898963422,0.31339500994993097
157,1,642.02,0,0,-1.118961818077218,0.4867779947071962
85,3,1100.9,0,0,-0.004023090121534417,0.5624964647451348
118,3,925.35,0,0,-0.21037148165961783,0.7051800622270581
3,9,5655.03,1,0,2.7726524414431477,-0.43622912027771354
96,6,3185.64,1,0,0.9598932338333248,1.239623294161592
194,1,240.89000000000001,0,0,-1.6629143791762526,0.26408106943019216
28,1,399.09,0,0,-0.6963412280106294,-0.7607429674723529
131,1,498.48,0,0,-1.1700568247410894,0.2807996704952205
28,5,1356.33,1,0,0.8769715857574354,0.10440455403951523
82,3,1179.89,0,0,0.042367335001305934,0.5652022490443764
30,5,3080.39,1,0,1.2402373874004895,0.44527960709706266
266,1,234.24,0,0,-1.7961748510700455,0.453141998793435
74,11,5232.2300000000005,1,0,1.781079108148697,1.4634050693251952
314,4,533.33,0,0,-0.6412118727748323,1.2072419977271711
21,7,1461.14,1,0,1.2780805368873545,0.06641179165797613
59,3,855.45,0,0,0.014012261773336834,0.2425000381229849
12,21,4552.14,1,0,2.933006089227188,0.5335653190915917
28,9,2709.7000000000003,1,0,1.6671651550859108,0.5517209617152407
114,1,304.24,0,0,-1.3508978497405455,0.014039657066514827
28,9,2429.03,1,0,1.615338387235432,0.5119122292578691
18,4,1446.09,1,0,0.9038890042350358,-0.21007931510298136
18,4,834.12,1,0,0.6432293374095558,-0.41029498297985323
36,3,841.0799999999999,0,0,0.1906571294031519,-0.07012413592470094
36,2,378.2,0,0,-0.4479417830809099,-0.47073450130682903
78,1,118.80000000000001,0,0,-1.6509292885663642,-0.5646243581655328
22,2,287.62,0,0,-0.39575298037866935,-0.871533238914965
25,2,288.91,0,0,-0.44047228507684905,-0.7921870263933701
33,2,2003.85,1,0,0.3739516135574583,0.08215666534251023
109,3,1405.78,0,0,0.01777533452597103,0.8074923043773357
35,2,2747.9900000000002,1,0,0.5017912087730096,0.23335774082429936
123,5,1562.4,1,0,0.3889526964090277,1.0769822339679338
7,6,2050.08,1,0,1.7041679578738507,-0.502686184970959
28,4,1991.01,1,0,0.8938936867320869,0.17438070249487983
4,7,1974.65,1,0,1.9867696013171006,-0.763206338498243
3,9,3827.76,1,0,2.587645836722393,-0.5783348068878272
50,4,1774.03,1,0,0.6235615601526366,0.4902538685231799
322,1,302.0,0,0,-1.7488873166577548,0.6660354886562259
23,3,1324.16,1,0,0.5709988588690761,-0.17939707896516427
15,4,1022.13,1,0,0.8051513754021762,-0.4452866532788081
2,8,954.42,1,0,1.9440064177964977,-1.3065777420185622
18,2,971.74,0,0,0.2533315341937545,-0.5501396397068865
10,4,1621.73,1,0,1.1669846278839773,-0.5148314627225634
262,1,25.5,0,0,-2.8257091591623076,-0.35165311039720937
159,2,665.78,0,0,-0.7396729296320917,0.6630654585088767
33,6,10797.48,1,0,1.9390386239940263,1.019525200024909
29,6,881.29,1,0,0.7992617809383631,0.02797917997170369
165,1,163.29999999999998,0,0,-1.784806383796461,0.021139692998201964
47,1,231.61,0,0,-1.1459790260366356,-0.638816956116493
6,8,801.12,1,0,1.537413928431025,-0.8331419334749047
8,3,837.5,1,0,0.7286650486145253,-0.9678667487943147
288,1,116.19999999999999,0,0,-2.156776443968593,0.24958577277625874
318,1,157.02,0,0,-2.0528077338595,0.4210347950483734
3,2,606.91,1,0,0.6256438858880218,-1.7091122296803491
233,1,307.46,0,0,-1.6172893195458273,0.46820262694455506
119,1,138.32,0,0,-1.7390475520290012,-0.24463478081548523
162,1,345.29999999999995,0,0,-1.4243038592065178,0.28113312047362976
185,1,294.24,0,0,-1.5503620572235774,0.3067136930018096
50,1,230.5,0,0,-1.1714055662282685,-0.6021269520737034
152,5,989.45,0,0,0.09224089635174702,1.043963620795482
335,1,157.09,0,0,-2.0724310961856496,0.4541100828749021
5,5,2463.17,1,0,1.7615791221661468,-0.6771965354505218
16,7,4892.240000000001,1,0,1.9493286298304082,0.34290654296135814
107,2,413.2,0,0,-0.815282221612845,0.24049990598420998
16,7,1139.73,1,0,1.2588698234918647,-0.18744275402096208
276,1,380.5,0,0,-1.5809640926062702,0.6525455392910019
16,12,10650.77,1,0,2.757477747650064,0.811926988998246
247,1,454.12,0,0,-1.455054530892513,0.6467033025641286
239,1,579.0,0,0,-1.3275618161824738,0.714224175289279
1,2,984.57,1,0,1.119533518139581,-1.9725420224984382
106,3,749.78,0,0,-0.2694059307102114,0.5612623654678995
23,4,1714.59,1,0,0.8953510124190615,5.970137702292004e-06
52,1,124.88,0,0,-1.4749792628783251,-0.7996335586809037
195,3,1689.5,0,0,-0.11576750774435321,1.2405873700807206
24,1,213.78,0,0,-0.9346055313824184,-1.0813942259005325
75,1,329.34,0,0,-1.1552050356358474,-0.21975491221220217
18,2,251.70000000000002,0,0,-0.38578929515223287,-1.0410556500737749
8,2,319.0,0,0,0.01160176745308741,-1.4287464921381514
32,3,1266.97,1,0,0.42843231800890647,0.006414929607052478
22,3,1538.88,1,0,0.6584610958810645,-0.1516841182296808
31,6,3518.03,1,0,1.4305644127153543,0.5727399294706315
29,10,1715.46,1,0,1.52379528604338,0.4432498384963544
22,2,293.1,0,0,-0.38683463515149846,-0.8646829560623823
33,7,2467.35,1,0,1.3600808902397294,0.5330906841567931
284,1,158.68,0,0,-2.0048008016252687,0.3533950112468548
39,2,206.34,0,0,-0.7639724548214297,-0.6411834075254885
58,2,835.78,0,0,-0.2508966095902066,0.11333913213814298
289,1,224.91,0,0,-1.8469290872986335,0.49078636193486863
79,1,317.76,0,0,-1.191718718965181,-0.20023450320795677
5,8,3766.6,1,0,2.32978712842199,-0.36746310944148547
218,1,59.9,0,0,-2.361232725192571,-0.164665362876853
44,4,1443.69,1,0,0.5737343049697347,0.3359105785500932
202,1,306.13,0,0,-1.5650504780894148,0.37653699127166107
178,3,711.79,0,0,-0.4905865819480468,0.8685468901559934
56,4,783.97,0,0,0.19419721830657025,0.26359962992095315
57,2,239.92000000000002,0,0,-0.8347358852252075,-0.35096705796804956
8,6,3347.31,1,0,1.8915536191516495,-0.24952667585174726
47,2,144.0,0,0,-1.003189383452785,-0.6558522352431905
227,1,203.95,0,0,-1.8012139169846648,0.3028395993358394
11,7,2474.23,1,0,1.7592339596660533,-0.12611057467004072
106,2,383.75,0,0,-0.846700153005409,0.20774083296748494
59,2,444.74,0,0,-0.555952095552746,-0.10539134135793263
28,7,2093.68,1,0,1.3430110709506526,0.37247005199258054
36,7,1699.3000000000002,1,0,1.1510409258285388,0.45093924006741154
274,2,262.62,0,0,-1.38655536442171,0.6684394914150856
30,1,1013.01,0,0,-0.28086271297579873,-0.379762732778103
24,3,692.22,0,0,0.24818007514308144,-0.3895014788418464
54,1,289.78,0,0,-1.0921479525236255,-0.47122612427812643
36,6,3560.08,1,0,1.3807374251680817,0.6691022118048843
175,4,1564.56,0,0,0.09085505425779233,1.2297493642956479
54,1,384.08,0,0,-0.9589651773732927,-0.36892691319890575
53,1,204.24,0,0,-1.2503282231162869,-0.6097423244943005
27,8,2317.2200000000003,1,0,1.5110719840209788,0.43220864122965735
253,1,226.85,0,0,-1.792242106887473,0.40987452795262663
40,7,2781.23,1,0,1.345324228313402,0.6953670936789196
60,6,1059.1200000000001,1,0,0.61522960791972,0.5447425234752431
234,1,113.5,0,0,-2.088814697897965,0.10997319976904925
4,10,1951.97,1,0,2.2694512669063767,-0.6455966591104837
32,1,114.23,0,0,-1.335909435970141,-1.1321777380353217
24,14,3187.55,1,0,2.167734437620852,0.6718625862605433
7,2,334.48,0,0,0.0789943988069041,-1.4862078840878925
65,1,328.65,0,0,-1.1023047244118405,-0.3099512288074833
310,2,416.89,0,0,-1.2151014493113832,0.9142198411652854
309,1,393.49,0,0,-1.6080836756280081,0.736092692070242
19,6,939.32,1,0,0.9843520873073767,-0.20586009300491365
16,8,1906.09,1,0,1.6091204290129766,0.04477985720890349
96,2,318.76,0,0,-0.8969490396086459,0.078154208938978
264,8,3638.41,1,0,0.866376357754084,2.0212597290365704
12,10,3124.72,1,0,2.127449500070426,0.13142648975576382
3,2,417.77,1,0,0.4489237376069967,-1.8448529944342407
35,1,190.88,0,0,-1.1273567008859144,-0.8912957452157025
183,1,149.89000000000001,0,0,-1.8645032962485502,0.05539268393029274
25,2,550.06,0,0,-0.1359348930273635,-0.5582683765107553
13,6,916.13,1,0,1.1087610584358472,-0.4410636916184519
11,2,314.69,0,0,-0.10472189009172385,-1.251313212595432
3,17,3719.1,1,0,3.1058598877125316,-0.3639803984295229
313,1,382.5,0,0,-1.6263780250610151,0.7339298961205513
108,2,1135.04,0,0,-0.34040140947670755,0.6138083748665955
1,26,8540.05,1,0,4.131616790872027,-0.34559049921756246
53,1,954.9,0,0,-0.5208525657038813,-0.049423738471815935
205,1,171.45,0,0,-1.8443198718356373,0.17563142284151717
15,1,280.09000000000003,0,0,-0.6365481445754186,-1.2663185896516567
120,1,318.65,0,0,-1.348453676153559,0.06308075642610302
4,2,381.97,1,0,0.321310346922728,-1.7359414738906174
363,1,269.83,0,0,-1.8477565933062319,0.7009129738781928
117,2,348.91,0,0,-0.9290866690875446,0.2352056613320518
18,1,178.26,0,0,-0.9154876155939818,-1.3212093464725543
5,2,271.19,0,0,0.08976047109584523,-1.7447211507604348
41,2,291.48,0,0,-0.6194834615919029,-0.48495405998912355
107,2,240.0,0,0,-1.0720621201668292,0.04326433243932818
148,2,581.23,0,0,-0.7767570956180269,0.5685276482731311
52,5,1253.3600000000001,1,0,0.6092202326070015,0.457931859451331
208,1,63.440000000000005,0,0,-2.316588656881978,-0.17371588052963993
139,2,550.01,0,0,-0.7790890826774362,0.5089587342611049
2,3,296.58,1,0,0.6571400765966262,-2.041607210253619
127,2,317.2,0,0,-1.0052033572448837,0.2521756798379203
108,4,763.64,0,0,-0.06589280887033762,0.665021266857679
42,4,2148.63,1,0,0.7795307194473425,0.45182549020853824
